date,year,price,returns
730027,1998,1049.02002,0.000314704138189903
730028,1998,1017.01001,-0.0309894543822375
730029,1998,986.390015,-0.0305704095440422
730030,1998,1002.599976,0.0163000517610294
730033,1998,988.559998,-0.0141025441188507
730034,1998,984.590027,-0.00402399848637902
730035,1998,970.679993,-0.014228488679989
730036,1998,959.440002,-0.0116470665984068
730037,1998,984.390015,0.0256723922229849
730040,1998,997.710022,0.0134404997417477
730041,1998,994.799988,-0.00292097510622469
730042,1998,1005.530029,0.0107283736441497
730043,1998,1047.48999,0.0408820221540411
730044,1998,1056.420044,0.00848905845179448
730047,1998,1062.390015,0.00563522602986755
730048,1998,1063.930054,0.00144854887252421
730049,1998,1069.920044,0.00561427041133733
730050,1998,1078.47998,0.0079687034079523
730051,1998,1070.670044,-0.00726796202370128
730054,1998,1072.319946,0.001539813376354
730055,1998,1065.339966,-0.00653051008478389
730056,1998,1068.089966,0.00257800969399025
730057,1998,1085.930054,0.0165648376214538
730058,1998,1098.670044,0.0116635849641513
730061,1998,1111.599976,0.0116999998921941
730062,1998,1110.839966,-0.000683942018196326
730063,1998,1118.670044,0.00702406372509934
730064,1998,1133.849976,0.013478381254723
730065,1998,1141.01001,0.00629494359025351
730068,1998,1130.199951,-0.00951927898914384
730069,1998,1128.26001,-0.00171793302570045
730070,1998,1120.969971,-0.00648227579108251
730071,1998,1117.689941,-0.00293035340432457
730072,1998,1125.719971,0.00715880254509305
730075,1998,1135.869995,0.00897606754652713
730076,1998,1139.319946,0.0030326730810124
730077,1998,1144.47998,0.00451882209277965
730078,1998,1152.609985,0.00707855510288535
730079,1998,1163.550049,0.00944679572971641
730082,1998,1188.209961,0.0209722214378214
730083,1998,1182.98999,-0.00440281675118559
730084,1998,1186.869995,0.00327446219723981
730086,1998,1192.329956,0.00458975344429469
730089,1998,1163.630005,-0.0243649054043775
730090,1998,1175.280029,0.0099620080958589
730091,1998,1171.25,-0.00343488718451024
730092,1998,1150.140015,-0.0181878674326175
730093,1998,1176.73999,0.0228642076453465
730096,1998,1187.699951,0.00927072775862392
730097,1998,1181.380005,-0.00533537162901787
730098,1998,1183.48999,0.00178444105963571
730099,1998,1165.02002,-0.0157294205530984
730100,1998,1166.459961,0.00123521642460478
730103,1998,1141.199951,-0.0218931904240236
730104,1998,1162.829956,0.0187763539047063
730105,1998,1161.939941,-0.000765680117098988
730106,1998,1179.97998,0.0154065010243967
730107,1998,1188.030029,0.00679902532507182
730110,1998,1202.839966,0.0123889014924314
730111,1998,1203.569946,0.000606696322808631
730112,1998,1228.540039,0.0205344088543242
730113,1998,1226.27002,-0.0018494462646661
730117,1998,1225.48999,-0.000636302103906417
730118,1998,1241.810059,0.0132292843960506
730119,1998,1231.930054,-0.00798795110511197
730120,1998,1229.22998,-0.00219414832513465
730124,1999,1228.099976,-0.000919700732000983
730125,1999,1244.780029,0.0134905906803411
730126,1999,1272.339966,0.0218988673037339
730127,1999,1269.72998,-0.00205343438421934
730128,1999,1275.089966,0.00421247399799185
730131,1999,1263.880005,-0.00883037922456431
730132,1999,1239.51001,-0.0194702101675723
730133,1999,1234.400024,-0.00413110678807183
730134,1999,1212.189941,-0.0181564491444615
730135,1999,1243.26001,0.0253083776932828
730139,1999,1252,0.00700530261962751
730140,1999,1256.619995,0.00368330016692919
730141,1999,1235.160034,-0.0172250289737068
730142,1999,1225.189941,-0.00810465801649762
730145,1999,1233.97998,0.0071488158340749
730146,1999,1252.310059,0.0147451912872301
730147,1999,1243.170044,-0.00732528851659708
730148,1999,1265.369995,0.0176999611204121
730149,1999,1279.640015,0.0112142345156228
730152,1999,1273,-0.0052024805201043
730153,1999,1261.98999,-0.00868648734190547
730154,1999,1272.069946,0.00795562016643725
730155,1999,1248.48999,-0.0187106393153975
730156,1999,1239.400024,-0.00730740217432579
730159,1999,1243.77002,0.00351969493345194
730160,1999,1216.140015,-0.0224651850136333
730161,1999,1223.550049,0.00607458865006727
730162,1999,1254.040039,0.0246138612481577
730163,1999,1230.130005,-0.0192505118071802
